,geometry,centroide,CODIGO_CIRCUITO,NOMBRE_REGION,VOTOS_TOTALES_PRES,VOTOS_FIT_PRES,PORCENTAJE_FIT_PRES,ESPERANZA_EDAD_AGRUPADA
309981,"POLYGON ((-6504841.056412083 -4108128.8767275885, -6504745.7676111115 -4108053.6554517597, -6504640.780909762 -4108134.893248575, -6504532.694348324 -4108220.347919302, -6504589.033428372 -4108264.4944202346, -6504639.364728707 -4108304.8906781776, -6504780.201254076 -4108416.1701701204, -6504884.0331837 -4108331.254711205, -6504741.443133219 -4108215.684281443, -6504841.056412083 -4108128.8767275885))",POINT (-6504718.178248106 -4108235.697848817),1014000156.0,COMUNA 14,7567,341,4.51,2.5317009182334935
254287,"POLYGON ((-6503462.407350408 -4107065.302238029, -6503469.4566257205 -4107080.036822721, -6503473.464393799 -4107095.3329680553, -6503477.472172109 -4107110.629132864, -6503607.736258709 -4107236.9785415004, -6503703.056802002 -4107153.1678644633, -6503574.583329787 -4107028.6765825287, -6503543.505282401 -4106998.9410643303, -6503462.407350408 -4107065.302238029))",POINT (-6503576.986934587 -4107117.868247131),1014000154.0,COMUNA 14,20312,770,3.79,2.461663947797716
250982,"POLYGON ((-6502330.939706809 -4107390.5231148247, -6502457.215743983 -4107499.7640411477, -6502547.600067074 -4107421.976912218, -6502406.192160069 -4107310.6705715, -6502330.939706809 -4107390.5231148247))",POINT (-6502436.754057203 -4107405.9285643874),1014000152.0,COMUNA 14,14959,381,2.55,2.724054462934947
228437,"POLYGON ((-6504714.093186683 -4106414.0467475564, -6504666.9769306695 -4106323.1368644326, -6504659.879420704 -4106311.449677187, -6504655.10380663 -4106306.5008747964, -6504650.30936104 -4106302.7703514653, -6504643.686394429 -4106299.620583093, -6504609.955830575 -4106284.4713726053, -6504602.110730961 -4106281.911797485, -6504594.284476692 -4106278.1339415363, -6504587.670962199 -4106274.375010016, -6504580.451085214 -4106270.6066113994, -6504573.856423688 -4106265.629399909, -6504567.252345811 -4106261.261323881, -6504561.264061846 -4106256.2935746713, -6504543.915030529 -4106240.790652486, -6504515.5321303345 -4106272.0302621783, -6504304.502802599 -4106504.528597087, -6504230.557223182 -4106579.5346296015, -6504288.182461156 -4106579.217188575, -6504319.733241853 -4106578.491861511, -6504320.908262149 -4106580.947434002, -6504409.9494997775 -4106549.4368303153, -6504554.491254725 -4106498.076083985, -6504561.927997434 -4106487.8341412586, -6504588.200134179 -4106475.4490298, -6504643.084978941 -4106456.1988305547, -6504659.001468879 -4106446.6984643587, -6504671.242007204 -4106439.577909522, -6504714.093186683 -4106414.0467475564))",POINT (-6504499.444505505 -4106422.933926698),1014000155.0,COMUNA 14,18366,692,3.77,2.429282267792521
375184,"POLYGON ((-6503855.983918437 -4108593.0694966433, -6503962.008109238 -4108680.048984745, -6504062.641640293 -4108762.677807685, -6504089.006165392 -4108783.8109217808, -6504129.592907503 -4108748.4907845743, -6504181.23808677 -4108704.20247036, -6504150.675349731 -4108679.9569369596, -6504049.435375399 -4108597.3200106923, -6503940.3882737225 -4108509.685206553, -6503855.983918437 -4108593.0694966433))",POINT (-6504017.076846345 -4108647.760430731),1014000157.0,COMUNA 14,12392,533,4.3,2.3759811616954476
339815,"POLYGON ((-6503214.736660408 -4108089.3871196066, -6503317.908662909 -4108164.1361152045, -6503450.308645454 -4108115.0293804095, -6503303.424883299 -4108003.6412542798, -6503214.736660408 -4108089.3871196066))",POINT (-6503324.753087472 -4108090.735504868),1014000153.0,COMUNA 14,17576,619,3.52,2.5557065217391304
206575,"POLYGON ((-6501087.9340899885 -4106899.787930798, -6501082.418894452 -4106903.3560015894, -6501075.671687035 -4106908.12308288, -6501043.802815426 -4106928.9416123223, -6500901.127754519 -4107014.4101938778, -6500847.8707089955 -4107045.2458768804, -6500987.326631596 -4107317.401802537, -6501010.456906942 -4107312.2862835308, -6501080.646290379 -4107284.7654497605, -6501228.945812373 -4107227.411342616, -6501242.382864237 -4107221.531810543, -6501253.981468604 -4107216.8416814646, -6501335.1522404915 -4107185.22884166, -6501414.484166617 -4107154.8049224443, -6501426.698635785 -4107149.5150992703, -6501452.330758998 -4107139.5638677175, -6501467.114692414 -4107125.174923438, -6501415.810165502 -4107109.1264202455, -6501404.54564671 -4107054.108123886, -6501393.519222642 -4106945.4737846553, -6501391.9591120565 -4106928.997419418, -6501382.464189745 -4106838.6679562186, -6501380.31690805 -4106820.963788501, -6501365.366512224 -4106768.93480176, -6501351.128195689 -4106710.21499885, -6501286.709254772 -4106756.716512367, -6501215.542699024 -4106807.984954567, -6501132.6907481775 -4106869.4254742125, -6501087.9340899885 -4106899.787930798))",POINT (-6501167.784282434 -4107045.8819270213),1014000150.0,COMUNA 14,9692,118,1.22,2.6901840490797544
80325,"POLYGON ((-6504856.0009186845 -4103429.898354545, -6504974.420304008 -4103496.919626292, -6504991.850384252 -4103506.9371080897, -6505005.671348826 -4103515.070992455, -6505034.507001134 -4103532.5755799045, -6505063.920801365 -4103551.9165346203, -6505092.672158941 -4103574.901986712, -6505125.535815848 -4103606.4793618163, -6505142.266134285 -4103622.577260637, -6505162.521263783 -4103646.0396999107, -6505188.204391261 -4103671.413979555, -6505213.906395632 -4103695.5702573075, -6505232.474425606 -4103710.4784213915, -6505254.670518936 -4103726.0521083423, -6505287.182012742 -4103741.176910442, -6505326.9871527655 -4103755.196644486, -6505342.664869117 -4103760.9225385636, -6505378.842114828 -4103774.276609311, -6505416.156960856 -4103792.5214646254, -6505460.093701181 -4103813.914788921, -6505492.558908704 -4103832.0841756663, -6505528.5867467765 -4103855.1820292077, -6505560.305509375 -4103882.4770687358, -6505587.771365038 -4103910.3152764104, -6505612.803018523 -4103938.724894584, -6505628.815978977 -4103962.1213719244, -6505641.182164207 -4103986.070488258, -6505650.414220932 -4104016.6718563894, -6505660.149642625 -4104053.9819399714, -6505664.64407002 -4104077.199997845, -6505665.109961625 -4104086.3447489245, -6505659.354242378 -4104105.748918783, -6505656.163889993 -4104116.055339587, -6505651.639365433 -4104134.2603041227, -6505645.855520376 -4104155.4916287963, -6505636.909337861 -4104185.2023809124, -6505625.547428473 -4104214.266561176, -6505617.944707658 -4104235.4698093683, -6505605.519948072 -4104254.7707638172, -6505584.448313954 -4104284.2936424403, -6505565.960802469 -4104303.5005795686, -6505548.0982215125 -4104321.498851709, -6505529.629317825 -4104339.4877137654, -6505499.491416461 -4104367.042398376, -6505477.384752591 -4104384.9747811467, -6505452.218565094 -4104404.6872041933, -6505427.10851692 -4104420.7453559428, -6505391.019915429 -4104440.897283011, -6505365.3503032895 -4104453.900712698, -6505340.930681032 -4104464.4867615867, -6505315.923496316 -4104473.8452585125, -6505286.653604114 -4104484.355842694, -6505250.127140566 -4104493.5351876165, -6505208.181690347 -4104500.193407713, -6505200.290750772 -4104500.679911841, -6505188.743401051 -4104502.3279380095, -6505179.630527708 -4104503.4046180937, -6505165.051804324 -4104505.0054819407, -6505152.301284795 -4104506.0255693323, -6505141.369584681 -4104507.073931184, -6505134.700573532 -4104506.9702034886, -6505126.809627731 -4104507.456655814, -6505115.290427141 -4104507.277472295, -6505106.18693334 -4104507.745047934, -6505098.911649126 -4104507.631867361, -6505090.423817924 -4104507.4998173844, -6505078.923399239 -4104506.1025072774, -6505068.6167493975 -4104505.9421416987, -6505058.3194913445 -4104505.1727221888, -6505046.22219857 -4104503.156900522, -6505037.137491703 -4104502.40633127, -6505028.659059452 -4104501.665190451, -6505017.774322822 -4104499.668210259, -6505009.902167344 -4104498.9364917786, -6504997.804891569 -4104496.9206193555, -6504985.101347838 -4104494.895296322, -6504968.769569838 -4104492.204282898, -6504957.884854771 -4104490.20724674, -6504949.415835832 -4104488.8570038257, -6504938.488963558 -4104528.8934444888, -6504948.0389989875 -4104538.789221694, -6504990.455063158 -4104580.265551696, -6505000.602070913 -4104590.779818396, -6505060.036095716 -4104590.486433119, -6505157.087535702 -4104588.950243976, -6505174.678989165 -4104588.6146211186, -6505191.057886001 -4104588.26011638, -6505208.649339117 -4104587.9244400533, -6505224.412574777 -4104588.1695095105, -6505240.800853328 -4104587.205882582, -6505254.754635869 -4104586.813586497, -6505269.911594713 -4104587.0491681057, -6505283.874756458 -4104586.0477863154, -6505298.453573073 -4104584.4467591066, -6505313.023008519 -4104583.4547622525, -6505328.823752172 -4104581.263487317, -6505346.433949019 -4104579.709495644, -6505362.225307479 -4104578.1272229594, -6505376.20720217 -4104575.907627933, -6505392.604830506 -4104574.3347296254, -6505409.618105434 -4104572.1621736633, -6505427.247023966 -4104569.389957483, -6505444.250915927 -4104567.8263980863, -6505460.657895895 -4104565.644351719, -6505474.033482054 -4104563.4152232306, -6505491.046728814 -4104561.2425444485, -6505505.64422708 -4104558.4231517427, -6505521.454273339 -4104555.622558801, -6505536.658035223 -4104552.8125356487, -6505553.074344439 -4104550.0213071764, -6505568.278092261 -4104547.2112419247, -6505584.106835924 -4104543.192466451, -6505601.745037044 -4104539.810931718, -6505618.189397471 -4104535.192467122, -6505640.705868069 -4104530.0589603432, -6505633.617757032 -4104517.7651878702, -6505644.568156659 -4104515.498249723, -6505658.578005834 -4104511.4511704715, -6505668.9408363635 -4104507.9567153445, -6505720.120556191 -4104492.3020467083, -6505794.460113436 -4104469.0865822565, -6505868.799379414 -4104445.8706610603, -6505890.784069766 -4104435.854947426, -6505898.721678406 -4104432.322742446, -6505900.596566953 -4104428.6966516133, -6505798.605803881 -4104357.0605329634, -6505887.274067813 -4104229.897032679, -6505978.384008481 -4104101.5536660086, -6505955.598578914 -4104084.7534116614, -6505852.44472417 -4104010.0561671043, -6505730.079491172 -4103922.8775346344, -6505604.144256106 -4103831.3788067177, -6505565.169401553 -4103802.7531429576, -6505541.191457202 -4103784.715700978, -6505515.991755634 -4103767.268430131, -6505478.817317706 -4103739.8888723315, -6505353.483058961 -4103649.0073348167, -6505228.747683349 -4103558.7436011666, -6505104.0143239405 -4103468.4792575142, -6505023.067007086 -4103409.3522543553, -6505011.046016645 -4103402.464743065, -6505000.246860041 -4103394.9871073193, -6504994.1941149235 -4103394.2837770754, -6504972.426782629 -4103390.2901983964, -6504916.180491107 -4103380.8867422547, -6504856.0009186845 -4103429.898354545))",POINT (-6505506.557383715 -4104133.072231186),1014000149.0,COMUNA 14,19267,422,2.19,2.5748950069995336
195323,"POLYGON ((-6503645.925939491 -4105756.379831673, -6503824.974661064 -4106177.1454483573, -6503840.162884073 -4106214.5496023092, -6503868.758363519 -4106286.8931709835, -6503920.814574664 -4106410.785107534, -6504026.1052790815 -4106661.0280294227, -6504158.54127311 -4106608.263777367, -6504230.557223182 -4106579.5346296015, -6504304.502802599 -4106504.528597087, -6504515.5321303345 -4106272.0302621783, -6504543.915030529 -4106240.790652486, -6504548.8507612925 -4106235.3841619063, -6504559.95378254 -4106223.37184269, -6504574.135707589 -4106208.361177271, -6504593.262704115 -4106187.3348902287, -6504619.1820545625 -4106158.4939792682, -6504630.891285348 -4106146.4911278966, -6504647.545545509 -4106128.4726592023, -6504679.110158874 -4106087.534326368, -6504610.857906672 -4105990.8136931947, -6504528.346615566 -4105874.983698799, -6504412.455474404 -4105956.6431438383, -6504345.608697388 -4106004.340116306, -6504252.395523136 -4106070.512073795, -6504170.658328646 -4106022.319657525, -6504120.168667577 -4105992.893959721, -6504100.9354812205 -4105981.626120901, -6504067.888572486 -4105961.612284988, -6504064.288272568 -4105959.118856669, -6503974.7836577315 -4105903.49274052, -6503943.594062293 -4105881.0707181054, -6503782.806724578 -4105768.2748653465, -6503780.447616614 -4105763.973079826, -6503779.25386814 -4105762.735849895, -6503745.668109176 -4105738.44823068, -6503733.399397459 -4105747.394661808, -6503719.595653827 -4105738.0393375284, -6503723.281002565 -4105735.0508623547, -6503719.093450427 -4105731.3296548133, -6503715.4270354835 -4105733.0999145107, -6503703.394993369 -4105726.8186434675, -6503686.2566384785 -4105736.907139505, -6503677.0858479785 -4105741.6373150535, -6503664.26756179 -4105746.9195152866, -6503645.925939491 -4105756.379831673))",POINT (-6504149.321250437 -4106188.1137805283),1014000151.0,COMUNA 14,19469,378,1.94,2.494632768361582
162374,"POLYGON ((-6505547.768667271 -4104973.9454943626, -6505455.9775000885 -4105066.949528755, -6505452.283444016 -4105070.5474975174, -6505445.520373555 -4105076.5346971727, -6505577.938169491 -4105220.539624628, -6505680.074335167 -4105125.2568656956, -6505553.925322708 -4104967.9488745667, -6505547.768667271 -4104973.9454943626))",POINT (-6505563.723853607 -4105096.258852027),1014000148.0,COMUNA 14,17184,421,2.45,2.591886653129038
373183,"POLYGON ((-6505813.072798809 -4108983.1444847505, -6505720.018290777 -4108919.539395708, -6505647.594512107 -4109013.4866157807, -6505627.782963192 -4109039.384724489, -6505639.175612196 -4109048.093643918, -6505781.37560193 -4109150.857115551, -6505799.412173673 -4109161.4973249766, -6505904.980831331 -4109042.4653634857, -6505885.7032290045 -4109033.6345027424, -6505826.257006816 -4108993.7092466624, -6505813.072798809 -4108983.1444847505))",POINT (-6505762.986762481 -4109041.589944112),1015000159.0,COMUNA 15,9436,450,4.77,2.5557586837294335
340551,"POLYGON ((-6508100.783011904 -4109583.9539786256, -6508105.946325677 -4109603.535899058, -6508136.88960981 -4109723.465416704, -6508141.455718432 -4109742.42895165, -6508179.841764891 -4109891.728793296, -6508193.241739203 -4109888.276874644, -6508324.814780804 -4109853.7197645786, -6508342.479109373 -4109849.1138927876, -6508367.44992874 -4109842.7912027836, -6508448.749706949 -4109642.2972383783, -6508469.455667205 -4109637.128228586, -6508461.360346464 -4109610.7974933204, -6508457.923865757 -4109597.336746947, -6508439.069468067 -4109520.2563051614, -6508432.215060142 -4109492.11639177, -6508282.89042602 -4109537.3727228977, -6508263.406911661 -4109541.95056951, -6508245.127255273 -4109547.156254458, -6508100.783011904 -4109583.9539786256))",POINT (-6508284.864715669 -4109684.5250736037),1015000162.0,COMUNA 15,12689,658,5.19,2.533682634730539
248333,"POLYGON ((-6506562.003106629 -4107098.9465451175, -6506534.518677751 -4107111.318274308, -6506603.579585016 -4107275.686131222, -6506656.22100656 -4107403.241800297, -6506759.004579773 -4107345.7203557957, -6506702.528188324 -4107230.902749917, -6506742.840708245 -4107212.6348980214, -6506783.759523677 -4107194.376273398, -6506814.9010413 -4107180.841530418, -6506793.674650765 -4107140.907651508, -6506788.972168868 -4107131.085842571, -6506730.649311245 -4107018.07007669, -6506624.323280712 -4107069.441705842, -6506579.103878448 -4107091.289164424, -6506562.003106629 -4107098.9465451175))",POINT (-6506674.034698169 -4107192.7511667893),1015000164.0,COMUNA 15,8654,455,5.26,2.7055492638731597
453723,"POLYGON ((-6506728.837398119 -4109557.998868201, -6506581.661642976 -4109620.9402330187, -6506557.241057437 -4109630.9240930197, -6506549.299929254 -4109634.458265832, -6506515.734359318 -4109647.3481585407, -6506442.472142354 -4109677.299226509, -6506422.9410861805 -4109684.920513044, -6506398.510898699 -4109695.5133986785, -6506392.39867858 -4109698.466275841, -6506356.38785663 -4109712.5369016323, -6506213.547478015 -4109769.446488215, -6506195.845140639 -4109776.486255228, -6506104.888192032 -4109812.8658218803, -6506062.764298481 -4109829.8883648217, -6506036.895902311 -4109855.0857709576, -6506145.4221395925 -4109939.046020351, -6506254.537897935 -4110024.2339567267, -6506363.067411072 -4110108.193446246, -6506462.107131751 -4109979.9031458045, -6506471.410938654 -4109966.6382332603, -6506484.400783674 -4109950.3828566275, -6506579.751722879 -4109825.0836418825, -6506587.179639308 -4109815.446702092, -6506652.182680668 -4109730.5142707485, -6506663.940238154 -4109715.458937268, -6506762.9823414525 -4109586.560852958, -6506728.837398119 -4109557.998868201))",POINT (-6506395.487791189 -4109830.3243534053),1015000161.0,COMUNA 15,15639,759,4.85,2.582476265822785
409309,"POLYGON ((-6506258.378959739 -4109615.334830428, -6506156.779203851 -4109515.029884075, -6506146.626804013 -4109504.5119388266, -6506039.273893046 -4109621.085492144, -6505933.729070014 -4109738.296662927, -6506035.907229388 -4109840.4429972735, -6506053.609760091 -4109833.4034505924, -6506062.764298481 -4109829.8883648217, -6506104.888192032 -4109812.8658218803, -6506195.845140639 -4109776.486255228, -6506213.547478015 -4109769.446488215, -6506356.38785663 -4109712.5369016323, -6506258.378959739 -4109615.334830428))",POINT (-6506133.203683599 -4109688.5503065325),1015000160.0,COMUNA 15,17775,874,4.92,2.587109375
258320,"POLYGON ((-6509461.639729005 -4107242.035941308, -6509420.092514208 -4107302.3396592797, -6509411.428319559 -4107313.7856919034, -6509368.042918126 -4107375.280380535, -6509331.437916708 -4107429.565986451, -6509266.955572544 -4107522.426935382, -6509189.461392593 -4107633.3713163533, -6509293.279477744 -4107788.509156679, -6509347.215084112 -4107711.3292537187, -6509372.638971166 -4107674.5440459033, -6509438.986537385 -4107578.662760128, -6509496.632070325 -4107496.6649932065, -6509541.285100112 -4107431.5322647523, -6509549.342818915 -4107420.0768136377, -6509590.862349765 -4107361.5996099194, -6509461.639729005 -4107242.035941308))",POINT (-6509384.632240831 -4107507.2373856152),1015000166.0,COMUNA 15,13176,588,4.46,2.638242540377772
306995,"POLYGON ((-6506529.5787823405 -4107949.712926823, -6506587.446723988 -4108052.98190675, -6506596.898642983 -4108069.5811097235, -6506450.693727003 -4108149.5906410897, -6506333.261815519 -4108212.3712539044, -6506484.6867167195 -4108385.950883541, -6506532.234379311 -4108331.229891004, -6506570.507312497 -4108287.944275153, -6506661.8964601755 -4108182.7110700053, -6506709.47964481 -4108125.553275334, -6506682.530693989 -4108023.370613234, -6506657.886969565 -4107929.1462528487, -6506647.557460758 -4107890.596308812, -6506623.728553089 -4107901.8067373754, -6506529.5787823405 -4107949.712926823))",POINT (-6506548.847941594 -4108154.5575150973),1015000163.0,COMUNA 15,9538,444,4.66,2.447421299397187
312268,"POLYGON ((-6510942.979076086 -4107601.998288319, -6510875.612656087 -4107685.6862501954, -6510864.469240415 -4107700.752704317, -6510792.747308456 -4107791.6877768226, -6510731.534252135 -4107869.3751199655, -6510721.024211711 -4107882.6230786955, -6510736.619639172 -4107894.436157563, -6510881.170786199 -4108004.4728577626, -6510895.571769319 -4108015.0491027674, -6510953.770345775 -4107936.0957542923, -6510965.511278157 -4107921.647268262, -6511022.468704588 -4107844.5036485232, -6511034.2185295 -4107829.4459632356, -6511109.107220885 -4107729.4160696645, -6511028.142587015 -4107667.2622817806, -6510962.167696954 -4107616.9116239026, -6510942.979076086 -4107601.998288319))",POINT (-6510916.165059549 -4107808.1505268672),1015000167.0,COMUNA 15,10519,456,4.34,2.636355740837242
207879,"POLYGON ((-6509364.903981502 -4106495.3679978396, -6509267.67413798 -4106628.547784967, -6509261.582645636 -4106630.2831752496, -6509247.571289436 -4106634.335477989, -6509214.688184781 -4106642.975489729, -6509117.205497084 -4106671.9592671357, -6509093.454919961 -4106678.3005521987, -6509092.316697423 -4106753.8380083363, -6509090.544496052 -4106831.19428076, -6509260.366526616 -4106831.9474939024, -6509261.109328018 -4106782.604048482, -6509260.796371255 -4106763.1011883435, -6509285.649829002 -4106764.088035772, -6509463.2260050615 -4106773.4863431267, -6509472.955475405 -4106570.124228267, -6509408.115243454 -4106525.8797145616, -6509390.71309688 -4106513.429531116, -6509364.903981502 -4106495.3679978396))",POINT (-6509295.373418471 -4106689.6285444614),1015000165.0,COMUNA 15,15832,700,4.42,2.554830796677259
411869,"POLYGON ((-6504728.006922797 -4108731.638740537, -6504684.25068557 -4108697.438088218, -6504660.273487748 -4108678.7814405616, -6504533.722640785 -4108781.015616201, -6504429.893365922 -4108865.3216765556, -6504404.724613137 -4108884.42983174, -6504324.9345100075 -4108944.124854921, -6504305.2806655215 -4108959.662590136, -6504459.314132307 -4109080.909983054, -6504533.605271548 -4108984.5615385794, -6504631.423127942 -4108857.5000882107, -6504728.006922797 -4108731.638740537))",POINT (-6504518.562233887 -4108883.860957193),1015000158.0,COMUNA 15,15289,710,4.64,2.503628196268141
